filename,label
test2/970a90de71724e827ac61901cb40e589.csv,财税金融
test2/济宁市临汾市乡宁县县残疾人联合会_残疾人证办理_.csv,医疗卫生
test2/关于优化调整年度卫生领域中央估算内投资筹划建议方案的公告.xls,财税金融
test2/寻甸回族彝族自治县区职业学校一览表 .csv,教育科技
test2/陇南市武都区市医疗器械三类生产经营许可备案.csv,医疗卫生
test2/康县市国有演出剧场情况.csv,文化休闲
test2/63d7b27eafb3745a21e5f35ebcda6f4f.csv,财税金融
test2/b7580e0268ec803b016bc15361159a6f.xls,文化休闲
test2/甘肃省酒泉市玉门市省执法证件信息_.csv,政法监察
test2/普洱市思茅区市道路运输车辆综合性能检测机构名单_.xls,交通运输
test2/泸西县区职业学校一览表 .csv,教育科技
test2/甘肃省平凉市市辖区市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test2/34cb7864bfb80452b82ab01fdd43c1ee.xls,城乡建设
test2/新疆维吾尔自治区自治区直辖县级行政区划五家渠市利润总额.csv,经济管理
test2/ee8f7f5ecd6d500e71de8ae279e28e60.xls,文化休闲
test2/8e0c6686405a1947099a2aced1723ef8.xls,财税金融
test2/德宏傣族景颇族自治州陇川县市国内旅行社业务经营许可证信息_.xls,旅游服务
test2/6af3eb98350e63c39fb2156c69d4616f.xls,文化休闲
test2/4775c2058ef1826aa8d4eff2d6d587da.xls,城乡建设
test2/桦甸市县法人行政处罚数据.csv,文秘行政
test2/ab591abe99266d425cda583ec109de16.csv,文秘行政
test2/3585c76fe2ef5898304686105ee551d5.xls,教育科技
test2/574db3b935ea9d81fc63c314f171221a.csv,政法监察
test2/e9cf29d5ea067f7ee6ff70f96e2df6d4.xls,农业畜牧业
test2/曲沃县市道路运输车辆综合性能检测机构名单_.xls,交通运输
test2/66d0b15e512fc878f6c7717aa946639d.csv,财税金融
test2/4de0f62308aff2fa799e4ff9a75eaed7.xls,农业畜牧业
test2/辽宁省大连市市广东省名牌产品工业类称号信息_.xls,工业
test2/08a8e53c85a7bbcb0838eb6a25ad346b.csv,教育科技
test2/0377eedbda1e6477e9263ab9df63972d.xls,资源能源
test2/辽宁省葫芦岛市市辖区民声阅办记录信息_.csv,文化休闲
test2/04502cbe901ee12bf6c2c9b45c67e848.csv,财税金融
test2/fb85ec17e56972df72254037903b1249.xls,经济管理
test2/济宁市昭阳区县残疾人联合会_残疾人证办理_.csv,医疗卫生
test2/4053ea72653a607303358400e39956c5.xls,财税金融
test2/霍州市市全国工业产品生产许可证获证企业非食品类信息_.xls,工业
test2/敦煌市省城市空气质量发布数据_上饶市.csv,生态环境
test2/a263494a3e104de97d1c8dda51afeb03.xls,政法监察
test2/双柏县县法人行政处罚数据.csv,文秘行政
test2/5b994b7c91e7c3ed26a2b62893140ce6.xls,劳动人事
test2/407e262d23ee618a3c9ece53f708b5da.csv,政法监察
test2/昆明市禄劝彝族苗族自治县县法人行政处罚数据.csv,文秘行政
test2/221165a0d497226a2f8d62adad96ea07.xls,文化休闲
test2/元谋县区职业学校一览表.csv,教育科技
test2/甘肃省临夏回族自治州临夏县省人防资质监理企业名录.csv,工业
test2/8f2f67764992a0792b18014ae2829720.xls,教育科技
test2/073d9e33f0dc5e7e1f285347850ab890.xls,城乡建设
test2/辽宁省鞍山市铁东区区职业学校一览表 .csv,教育科技
test2/57d38e3dcb3130944892cc2ce70a2bd8.xls,城乡建设
test2/036811a2b1e6eca2630c9cb412f4f77c.csv,文秘行政
test2/临沧市耿马傣族佤族自治县市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test2/全省公共图书馆文化馆评估定级信息_甘肃省天水市武山县.csv,文化休闲
test2/辽宁省阜新市清河门区市国有演出剧场情况.csv,文化休闲
test2/9f3596ee6b766f1fd3e3126a0c9d288d.xls,文秘行政
test2/河北省邢台市平乡县居民消费价格指数CPI.csv,经济管理
test2/e6c8e758fe6b61aeacd3dc4635515c1f.xls,经济管理
test2/文山壮族苗族自治州文山市省人防资质监理企业名录.csv,工业
test2/设立经营性互联网文化单位审批_怒江傈僳族自治州福贡县.csv,文化休闲
test2/吉林市昌邑区区职业学校一览表 .csv,教育科技
test2/海西蒙古族藏族自治州乌兰县农林牧渔业产值.csv,农业畜牧业
test2/本溪满族自治县市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test2/云南省大理白族自治州区职业学校一览表.csv,教育科技
test2/江西省城市空气质量发布数据_庄浪县市.csv,生态环境
test2/吕梁市岚县市章丘区国有企业含参股企业名录_.csv,工业
test2/县级公共图书馆文化馆总分馆制信息_云南省怒江傈僳族自治州.csv,文化休闲
test2/9fe70957aa3f10d2b49276d6b612dd6e.csv,劳动人事
test2/清远市东昌区省名牌产品工业类称号信息_.xls,工业
test2/2810c71c3d41ad9c53324297df55631f.xls,城乡建设
test2/a5aeae89e79405c5f73de6b973103f7f.csv,旅游服务
test2/209a927776f83663ee131039246bf703.xls,生态环境
test2/庆阳市华池县区职业学校一览表 .csv,教育科技
test2/外国区域公司在中国境内从事生产经营活动核准、变更、注销注册.xls,文化休闲
test2/1cb9972472258d7ee17279d43c4f613c.xls,文秘行政
test2/e8eaed8e2031c30679d90303c117602b.csv,农业畜牧业
test2/0fc4b26571c6c61fbc4a840a39a4da40.xls,民政社区
test2/通化市市辖区市章丘区国有企业含参股企业名录_.csv,工业
test2/济南市辽宁省阜新市阜新蒙古族自治县区国有企业含参股企业名录_.csv,工业
test2/设立经营性互联网文化单位审批_云南省昭通市市辖区.csv,文化休闲
test2/设立经营性互联网文化单位审批_山西省阳泉市矿区.csv,文化休闲
test2/盘锦市双台子区市国内旅行社业务经营许可证信息_.xls,旅游服务
test2/县级公共图书馆文化馆总分馆制信息_云南省玉溪市华宁县.csv,文化休闲
test2/3fa41c87cde10abdf8d7e202a3a613f4.xls,财税金融
test2/泸西县省城市空气质量发布数据_上饶市.csv,生态环境
test2/4b927abd394dc2195ffd5f78a5f12ae2.xls,教育科技
test2/662b628ad37deb0009ebaf37794d13b0.xls,教育科技
test2/ab2df6ada4174b16a3a3c79dfafde1bd.xls,财税金融
test2/景谷傣族彝族自治县市道路运输车辆综合性能检测机构名单_.xls,交通运输
test2/2486aaea075f1bd18e7ae7488453794f.xls,城乡建设
test2/河北省唐山市常住人口.csv,经济管理
test2/ac7220bc484c1e9c92772f1b0e532f7a.xls,工业
test2/沙河口区省执法证件信息_.csv,政法监察
test2/辽宁省营口市站前区市全国工业产品生产许可证获证企业非食品类信息_.xls,工业
test2/大理白族自治州鹤庆县区法人行政处罚数据.csv,文秘行政
test2/68ce98d2ec84f5619b444d3d71450fdf.xls,城乡建设
test2/山西省长治市屯留县省执法证件信息_.csv,政法监察
test2/全省公共图书馆文化馆评估定级信息_云南省昆明市市辖区.csv,文化休闲
test2/4e0dfd670b1e27ef77f5f7f8835de508.csv,资源能源
test2/清远市晋城市高平市省名牌产品工业类称号信息_.xls,工业
test2/营口市老边区市章丘区国有企业含参股企业名录_.csv,工业
test2/ab4d3c1bdaf79c844fd5dcc1c170eb99.xls,文秘行政
test2/吕梁市文水县区职业学校一览表.csv,教育科技
test2/960286c037a2abca9fb4c84fba3677ce.csv,交通运输
test2/济南市徽县区国有企业含参股企业名录_.csv,工业
test2/ca3742d6d2e3c79b4b0cc076d6d333b1.csv,文秘行政
test2/c5b62ddc74bb496b02f36feb87f4c2e9.csv,资源能源
test2/思茅区市广东省名牌产品工业类称号信息_.xls,工业
test2/2cb2b9035409745e33d24bda9eb80ea4.xls,政法监察
test2/0f08bfbaf896f3ac05db0435e3391a03.csv,教育科技
test2/2048947ea553cf9d5124d1aea144d97a.xls,教育科技
test2/0e1741fa81366508031e0cb5af0b4d64.csv,城乡建设
test2/江西省城市空气质量发布数据_辽宁省盘锦市大洼区市.csv,生态环境
test2/623bf56d1293d49b50559ac018bcf458.csv,文秘行政
test2/e5360affb8f12a7ad450bdf7e0ddb56e.xls,工业
test2/dc361eb9a885eab0cde92929c22828be.csv,劳动人事
test2/克孜勒苏柯尔克孜自治州阿图什市居民消费价格指数CPI.csv,经济管理
test2/92936ade7dcb15640d97b2f05c8278b0.xls,财税金融
test2/甘肃省庆阳市庆城县县法人行政处罚数据.csv,文秘行政
test2/临汾市浮山县市国有演出剧场情况.csv,文化休闲
test2/b1130085423bc78510f83a3170742d80.xls,城乡建设
test2/云南省临沧市临翔区民声阅办记录信息_.csv,文化休闲
test2/洱源县区职业学校一览表.csv,教育科技
test2/dadbb7165b0bd35a5f921bd019f74e1a.xls,文化休闲
test2/3c864200b9b980ed8a7b52eeb081131a.xls,农业畜牧业
test2/云南省楚雄彝族自治州楚雄市市国内旅行社业务经营许可证信息_.xls,旅游服务
test2/垣曲县区职业学校一览表.csv,教育科技
test2/设立经营性互联网文化单位审批_辽宁省铁岭市银州区.csv,文化休闲
test2/e30b748f847d3663ed4064cb275ec71a.xls,资源能源
test2/珲春市县法人行政处罚数据.csv,文秘行政
test2/44d558abe7bf57b992aad8398ea7caa4.xls,劳动人事
test2/陇川县市道路运输车辆综合性能检测机构名单_.xls,交通运输
test2/清远市吉林省通化市东昌区省名牌产品工业类称号信息_.xls,工业
test2/云南省昆明市东川区县法人行政处罚数据.csv,文秘行政
test2/bb3d23e0fe4c4ad1c3bca5280d872fda.csv,农业畜牧业
test2/天水市甘谷县省执法证件信息_.csv,政法监察
test2/b92c3166ede159510ff883743911fca5.xls,文秘行政
test2/87e63a486d8bd20f8019f88d1ad98158.xls,文秘行政
test2/601919c1e1d5a42048f6547e3194eee2.xls,文化休闲
test2/望花区市全国工业产品生产许可证获证企业非食品类信息_.xls,工业
test2/江西省城市空气质量发布数据_忻州市神池县市.csv,生态环境
test2/7919da169a0cfb57f00db0a99044c465.xls,教育科技
test2/57949c5c147de7b049906a2abd6435b0.xls,教育科技
test2/e9cc0895c8a8b6e423e3d712643b3bb9.xls,政法监察
test2/7486cd81829410d4f21b41627ec84b59.xls,生态环境
test2/济南市辽宁省沈阳市康平县区国有企业含参股企业名录_.csv,工业
test2/dadc55bdea8dd14c7ccbe34d0dc64f60.xls,劳动人事
test2/药品批发公司经营蛋白同化制剂、肽类激素申请.xls,医疗卫生
test2/莘县 山东省自主择业军转干部管理服务组织信息_.xls,劳动人事
test2/6b438418274f3cb7939ac84ea61a831e.xls,生态环境
test2/bea1c6fbce27fd6221227d6468e157d5.xls,资源能源
test2/重庆市九龙坡区市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test2/吕梁市临县区职业学校一览表 .csv,教育科技
test2/昆明市西山区市医疗器械三类生产经营许可备案.csv,医疗卫生
test2/济宁市临汾市翼城县县残疾人联合会_残疾人证办理_.csv,医疗卫生
test2/79bcc9c5af89f9c85584ad89c471d9c8.xls,生态环境
test2/靖宇县市国有演出剧场情况.csv,文化休闲
test2/济南市昭通市威信县区国有企业含参股企业名录_.csv,工业
test2/f6035a32fdc8731846d77645e6d70384.xls,教育科技
test2/1e0653df556b3dbb21c1b13c72f0ed92.csv,教育科技
test2/2ac97ca9569bd8d2247c62dc830d6adc.xls,文秘行政
test2/山西省大同市大同县区法人行政处罚数据.csv,文秘行政
test2/设立经营性互联网文化单位审批_辽宁省本溪市明山区.csv,文化休闲
test2/460dc6e126465ab1ac1ca0805fd60899.xls,工业
test2/62f341e9a79d80e1c39edc8c31d85df4.xls,医疗卫生
test2/西双版纳傣族自治州勐海县市医疗器械三类生产经营许可备案.csv,医疗卫生
test2/68f0e9b9ad64771bdc64a89587d18d1d.xls,教育科技
test2/清水县市国内旅行社业务经营许可证信息_.xls,旅游服务
test2/aede0b77311514213dc209e72e34ada4.xls,教育科技
test2/58451bb16c5d55e24a8673e1c4ef865e.xls,教育科技
test2/7831a128ebef50aeec452329cd291d04.xls,文秘行政
test2/68024a7bb7449c3799821a091c480d54.xls,生态环境
test2/对在中学体育工作中成绩显著的公司和个人的奖励和表彰信息_.xls,文化休闲
test2/c982d59c0ea85c746b3680900b82fb39.xls,文化休闲
test2/a5efef997936066b6dc0a4a0627b9b61.csv,工业
test2/芒市市章丘区国有企业含参股企业名录_.csv,工业
test2/39435dc4a10cde5075157f8ac28be7b5.xls,农业畜牧业
test2/银州区市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test2/774af31bac91cdfe5fce4ac4dfac87bd.xls,教育科技
test2/a460640bf6fd83a6eeca04cb3560ecda.xls,劳动人事
test2/锦州市黑山县市国内旅行社业务经营许可证信息_.xls,旅游服务
test2/清远市山西省太原市杏花岭区省名牌产品工业类称号信息_.xls,工业
test2/大理白族自治州宾川县市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test2/辽宁省营口市站前区市广东省名牌产品工业类称号信息_.xls,工业
test2/7cb32b1a3f0e1bd6cd774dca200820ab.xls,教育科技
test2/清远市辽宁省大连市甘井子区省名牌产品工业类称号信息_.xls,工业
test2/d485d63246c2ed295175fd6d245f14be.xls,教育科技
test2/bcabf77691eb4051afd0de893e2ba787.csv,城乡建设
test2/44b07c9fb6abc3da7cb5d76817779094.csv,文秘行政
test2/甘肃省甘南藏族自治州碌曲县民声阅办记录信息_.csv,文化休闲
test2/阿克苏地区阿瓦提县城镇非私营单位在岗职工平均工资.csv,劳动人事
test2/云南省昆明市宜良县市国有演出剧场情况.csv,文化休闲
test2/0fb1858549b2a08700c2ebb5f0c47c37.xls,教育科技
test2/济宁市辽宁省铁岭市市辖区县残疾人联合会_残疾人证办理_.csv,医疗卫生
test2/卢龙县历年地区生产总值.csv,经济管理
test2/0515f2a4bf3fe5ea1400b7818095a813.csv,城乡建设
test2/17c8e7f096c9b17cd5443f5f08674286.csv,文化休闲
test2/汪清县民声阅办记录信息_.csv,文化休闲
test2/4641abc2d225b4074eeb2c845b257fa0.csv,城乡建设
test2/c9fb7992672759410cd2c0ef7c424bd0.xls,交通运输
test2/黄南藏族自治州同仁县农林牧渔业产值.csv,农业畜牧业
test2/f654bcae44eb8399b7298be25917d10f.xls,城乡建设
test2/4585bd78109dafd02f5780b04fbe8e9b.xls,医疗卫生
test2/467843cb3eb7ae9542bd7cd1b599a749.csv,教育科技
test2/济南市临翔区区国有企业含参股企业名录_.csv,工业
test2/8e1a5d4ff3b5abf0a09e89791778305e.xls,教育科技
test2/de94e3d9045f15689b3f8d7dd094bab9.xls,教育科技
test2/云南省普洱市思茅区市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test2/珠海市最低生活保障发放状况总括_.xls,劳动人事
test2/6ac002e56f37f004eeaf994e87341670.xls,教育科技
test2/云南省昭通市大关县县法人行政处罚数据.csv,文秘行政
test2/武邑县粮食总产量.csv,农业畜牧业
test2/a52c88b7c9564236278e22352fb7fa22.xls,财税金融
test2/甘肃省张掖市甘州区市全国工业产品生产许可证获证企业非食品类信息_.xls,工业
test2/设立经营性互联网文化单位审批_梨树县.csv,文化休闲
test2/邯郸市肥乡县信访局基本信息.csv,文秘行政
test2/耒阳市城镇非私营单位在岗职工平均工资.csv,劳动人事
test2/af092a107fa0cd8e6cb011a8537d90b4.xls,交通运输
test2/江西省城市空气质量发布数据_白银市靖远县市.csv,生态环境
test2/通化市梅河口市省执法证件信息_.csv,政法监察
test2/全省公共图书馆文化馆评估定级信息_红河哈尼族彝族自治州蒙自市.csv,文化休闲
test2/辽宁省抚顺市新宾满族自治县区职业学校一览表.csv,教育科技
test2/济南市护理型医养结合型养老组织建设补助总结表_.xls,医疗卫生
test2/7383ed46507c9c375817c948f8c77a83.csv,经济管理
test2/甘肃省张掖市县法人行政处罚数据.csv,文秘行政
test2/091a9596dfefa2935d20174cd70af00c.xls,医疗卫生
test2/b3fd7a63fda8a4d0b3be1d28d4879e83.csv,文化休闲
test2/对企业和个人违反国家有关投资建设工程规定的惩办.xls,政法监察
test2/9fb8427a2cfb267a496e8d6d679c28c8.xls,劳动人事
test2/1336db829d12037c68136702adca8970.xls,教育科技
test2/da1e37416d1822ce39568b994d21bf84.xls,生态环境
test2/长春市榆树市市医疗器械三类生产经营许可备案.csv,医疗卫生
test2/连山区市医疗器械三类生产经营许可备案.csv,医疗卫生
test2/济宁市新荣区县残疾人联合会_残疾人证办理_.csv,医疗卫生
test2/清远市怒江傈僳族自治州兰坪白族普米族自治县省名牌产品工业类称号信息_.xls,工业
test2/云南省昆明市嵩明县区职业学校一览表.csv,教育科技
test2/江西省城市空气质量发布数据_楚雄彝族自治州双柏县市.csv,生态环境
test2/县级公共图书馆文化馆总分馆制信息_山西省运城市.csv,文化休闲
test2/b3aac8211aad40151b44d0f97a97e48a.xls,城乡建设
test2/2412ac1589ce6e6d05c9ec7325e99de1.xls,文化休闲
test2/4787c5b6a9583b9db696328ad544c708.xls,教育科技
test2/鞍山市铁西区市章丘区国有企业含参股企业名录_.csv,工业
test2/5da9801de37801baeca2fd2d2660782f.xls,旅游服务
test2/06beebc7e64f849b22d7715107a5e756.xls,城乡建设
test2/4e37b69fc5b3f8b51c9b3e1b40807b01.xls,农业畜牧业
test2/白银市白银区区职业学校一览表.csv,教育科技
test2/6ce880e9a38477ead90b54f9b75c52ea.xls,财税金融
test2/陇南市文县区职业学校一览表 .csv,教育科技
test2/山西省太原市市辖区市医疗器械三类生产经营许可备案.csv,医疗卫生
test2/全省公共图书馆文化馆评估定级信息_白山市市辖区.csv,文化休闲
test2/昭通市市辖区区职业学校一览表.csv,教育科技
test2/山西省临汾市浮山县区职业学校一览表.csv,教育科技
test2/酒泉市市汶上县残疾人联合会_残疾人证办理_.csv,医疗卫生
test2/75b71a35a195e425fb2965611c5508f5.xls,交通运输
test2/28182f4bd023c4ef5f3615826dbf4f49.xls,农业畜牧业
test2/b6974bdaa8c60591db1d3c2a4f86c871.csv,医疗卫生
test2/山西省运城市绛县市医疗器械三类生产经营许可备案.csv,医疗卫生
test2/1cecabda33f55d675b98997d94d14430.csv,文化休闲
test2/11bb6b730d3fd7e56c6329e95e4d68ac.csv,文化休闲
test2/f05108f20cd7e86c86862f702a4865d1.xls,文秘行政
test2/8bd1ad84ef06a729dd1ef28b4c40969b.xls,商业贸易
test2/c647cc855ceff627231754e84f9b26e7.xls,教育科技
test2/设立经营性互联网文化单位审批_玉溪市峨山彝族自治县.csv,文化休闲
test2/61e1faf7b8bd40a24938ce2c3b7b7bd8.xls,工业
test2/bff0ea5e00d4fc7df28129ca7f1a3aa2.xls,工业
test2/佳木斯市职业病诊断组织信息_ .csv,医疗卫生
test2/路北区季度地区生产总值.csv,经济管理
test2/吕梁市方山县市国内旅行社业务经营许可证信息_.xls,旅游服务
test2/沈阳市新民市区职业学校一览表 .csv,教育科技
test2/设立经营性互联网文化单位审批_秀山土家族苗族自治县.csv,文化休闲
test2/784040d832758d1517808570a2015efe.xls,文秘行政
test2/f7f1abae28027afd33d952cafa2b2eb2.xls,文化休闲
test2/9c2fc9ee02da37523f8d3762e85f746d.xls,农业畜牧业
test2/昭通市永善县民声阅办记录信息_.csv,文化休闲
test2/新疆维吾尔自治区伊犁哈萨克自治州新源县城镇非私营单位在岗职工平均工资.csv,劳动人事
test2/万柏林区市国内旅行社业务经营许可证信息_.xls,旅游服务
test2/济宁市辽宁省辽阳市文圣区县残疾人联合会_残疾人证办理_.csv,医疗卫生
test2/7460fc8f918746b6d924ff23e4d1c0bc.xls,政法监察
test2/072dcf70c7199a4598d1c0a851a8b600.xls,文秘行政
test2/5f60cd3611f3266d79e6aeb9a2049f64.xls,文秘行政
test2/鞍山市千山区市广东省名牌产品工业类称号信息_.xls,工业
test2/金塔县市道路运输车辆综合性能检测机构名单_.xls,交通运输
test2/8c3139a43e7189d74308c6736d44319c.xls,医疗卫生
test2/8837de79521668468f3b85fa040e3a08.csv,旅游服务
test2/59b02dea1e6ddf72a9a0172cda3db337.xls,文化休闲
test2/全省公共图书馆文化馆评估定级信息_彰武县.csv,文化休闲
test2/江西省城市空气质量发布数据_大连市瓦房店市市.csv,生态环境
test2/新疆维吾尔自治区哈密市伊吾县全市及辖市区规上工业增加值.csv,工业
test2/708069b99e7b8cf3019d39852bdf3783.xls,财税金融
test2/4d2440e7c83a519f09c6d53528b474f3.xls,教育科技
test2/43154fa1b519b2ad13b4e9f7f8e2f24a.csv,工业
test2/江西省城市空气质量发布数据_沈阳市大东区市.csv,生态环境
test2/b37878d79efb7ac16c08a963e05fbc3d.xls,交通运输
test2/1d0881ddb5674ee2d0073aecd8a2052b.xls,政法监察
test2/江西省城市空气质量发布数据_大安市市.csv,生态环境
test2/丽江市华坪县省城市空气质量发布数据_上饶市.csv,生态环境
test2/58df0c742a8609f4e2fe72a198734823.csv,教育科技
test2/嘉峪关市市辖区省人防资质监理企业名录.csv,工业
test2/04c3eb8477217253f6806aca90c4de47.csv,农业畜牧业
test2/甘肃省兰州市榆中县市国有演出剧场情况.csv,文化休闲
test2/甘肃省天水市武山县市国内旅行社业务经营许可证信息_.xls,旅游服务
test2/6163f87c0cdd8325dd0123461a7ed7ed.xls,教育科技
test2/bfb2ea2a6dc3353b587d490eaf0f9663.xls,交通运输
test2/fbdb8d96c8bf82ac0c5f1a59e2b14387.xls,劳动人事
test2/91d486571071ee5c9addfeef40ac917e.csv,资源能源
test2/全省公共图书馆文化馆评估定级信息_山西省忻州市市辖区.csv,文化休闲
test2/8ac185c04b53654b452ea48eb471f229.xls,教育科技
test2/066b04a7781c4b381b4b9b99ed24625a.xls,政法监察
test2/51c85ca5352f3b35fd98982798be9282.csv,农业畜牧业
test2/7bde92e31e661379b501f8056738b5da.xls,劳动人事
test2/国民经济和社会发展总计信息.csv,经济管理
test2/54800cdcba9d8f1fa2e621fef0816bb2.xls,农业畜牧业
test2/1a88b5ebbf421315ce7556df38fea18d.xls,教育科技
test2/合川区市广东省名牌产品工业类称号信息_.xls,工业
test2/锦州市市辖区市国有演出剧场情况.csv,文化休闲
test2/凌海市区法人行政处罚数据.csv,文秘行政
test2/设立经营性互联网文化单位审批_山西省晋中市寿阳县.csv,文化休闲
test2/县忠县区法人行政处罚数据.csv,文秘行政
test2/江西省城市空气质量发布数据_石柱土家族自治县市.csv,生态环境
